function,k_samples,p_threshold,epsilon,seed,simple_regret,cumulative_regret,n_evaluations,total_time,best_value,final_domain_size
hartmann3d,35,0.4,0.1,102,0.0329626479360261,1832.1796827844016,630,10.081974744796753,-3.829817352063974,8000
hartmann3d,35,0.4,0.1,103,0.049943439687546665,1877.8213093075913,630,11.021435737609863,-3.812836560312453,8000
hartmann3d,35,0.4,0.1,104,0.039332213388809656,1848.6315146642764,630,9.669826745986938,-3.8234477866111902,8000
hartmann3d,35,0.4,0.1,105,0.04287362187975674,1829.028464656029,630,9.718712091445923,-3.819906378120243,8000
hartmann3d,35,0.4,0.1,106,0.031533898316393305,1816.1662062467612,630,10.329750776290894,-3.8312461016836066,8000
hartmann3d,35,0.4,0.1,107,0.04114742606379451,1848.00854197306,630,9.489827156066895,-3.8216325739362054,8000
hartmann3d,35,0.4,0.1,108,0.04114742606379451,1840.1017898061787,630,9.9630708694458,-3.8216325739362054,8000
hartmann3d,35,0.4,0.1,109,0.11106079034883232,1890.9764184440094,630,12.40782618522644,-3.7517192096511676,8000
hartmann3d,35,0.4,0.1,110,0.047152604445352075,1853.9623022355468,630,9.396710634231567,-3.815627395554648,8000
hartmann3d,35,0.4,0.1,111,0.038417620319923795,1830.011217822637,630,12.209781408309937,-3.824362379680076,8000
hartmann3d,35,0.4,0.1,112,0.03900185076050189,1860.3598190718635,630,8.991697549819946,-3.823778149239498,8000
hartmann3d,35,0.4,0.1,113,0.07234134936235836,1857.774459987562,630,9.286885023117065,-3.7904386506376415,8000
hartmann3d,35,0.4,0.1,114,0.057125484337885,1887.8837445029899,630,9.21436619758606,-3.805654515662115,8000
hartmann3d,50,0.2,0.1,100,0.2111451191757152,1880.2395330891472,630,11.301113367080688,-3.6516348808242847,8000
hartmann3d,50,0.2,0.1,101,0.030345815699011958,1837.9145228611146,630,9.25986099243164,-3.832434184300988,8000
hartmann3d,50,0.2,0.1,102,0.057125484337885,1871.4341936034687,630,10.461925268173218,-3.805654515662115,8000
hartmann3d,50,0.2,0.1,103,0.3133825915607056,1910.45266286604,630,11.466200351715088,-3.5493974084392943,8000
hartmann3d,50,0.2,0.1,104,0.11106079034883232,1862.0620583616465,630,9.72572135925293,-3.7517192096511676,8000
hartmann3d,50,0.2,0.1,105,0.030345815699011958,1894.8489695158546,630,11.448577880859375,-3.832434184300988,8000
hartmann3d,50,0.2,0.1,106,0.036489150874214005,1858.157770301042,630,10.40535020828247,-3.826290849125786,8000
hartmann3d,50,0.2,0.1,107,0.057125484337885,1852.8124315083833,630,10.553845643997192,-3.805654515662115,8000
hartmann3d,50,0.2,0.1,108,0.039332213388809656,1841.616775990884,630,11.234059572219849,-3.8234477866111902,8000
hartmann3d,50,0.2,0.1,109,0.0329626479360261,1810.9603574817866,630,11.322993278503418,-3.829817352063974,8000
hartmann3d,50,0.2,0.1,110,0.047152604445352075,1876.0976611271376,630,9.901857614517212,-3.815627395554648,8000
hartmann3d,50,0.2,0.1,111,0.038417620319923795,1869.6613967428443,630,12.216542720794678,-3.824362379680076,8000
hartmann3d,50,0.2,0.1,112,0.20161707512053262,1875.8894125562651,630,9.50940728187561,-3.6611629248794673,8000
hartmann3d,50,0.2,0.1,113,0.04287362187975674,1856.892706821085,630,10.1802339553833,-3.819906378120243,8000
hartmann3d,50,0.2,0.1,114,2.7954579549189367,2399.5690157786335,630,5.923241853713989,-1.0673220450810632,62
hartmann3d,50,0.3,0.1,100,0.2111451191757152,1880.2395330891472,630,11.140246629714966,-3.6516348808242847,8000
hartmann3d,50,0.3,0.1,101,0.030345815699011958,1837.9145228611146,630,9.487318992614746,-3.832434184300988,8000
hartmann3d,50,0.3,0.1,102,0.057125484337885,1871.4341936034687,630,10.716774702072144,-3.805654515662115,8000
hartmann3d,50,0.3,0.1,103,0.3133825915607056,1910.45266286604,630,11.526883363723755,-3.5493974084392943,8000
hartmann3d,50,0.3,0.1,104,0.11106079034883232,1862.0620583616465,630,9.826591968536377,-3.7517192096511676,8000
hartmann3d,50,0.3,0.1,105,0.030345815699011958,1894.8489695158546,630,11.307843446731567,-3.832434184300988,8000
hartmann3d,50,0.3,0.1,106,0.036489150874214005,1858.157770301042,630,10.28635311126709,-3.826290849125786,8000
hartmann3d,50,0.3,0.1,107,0.057125484337885,1852.8124315083833,630,9.978864192962646,-3.805654515662115,8000
hartmann3d,50,0.3,0.1,108,0.039332213388809656,1841.616775990884,630,11.866737604141235,-3.8234477866111902,8000
hartmann3d,50,0.3,0.1,109,0.0329626479360261,1810.9603574817866,630,10.689308643341064,-3.829817352063974,8000
hartmann3d,50,0.3,0.1,110,0.047152604445352075,1876.0976611271376,630,10.27617335319519,-3.815627395554648,8000
hartmann3d,50,0.3,0.1,111,0.038417620319923795,1869.6613967428443,630,11.845495700836182,-3.824362379680076,8000
hartmann3d,50,0.3,0.1,112,0.20161707512053262,1875.8894125562651,630,10.122596025466919,-3.6611629248794673,8000
hartmann3d,50,0.3,0.1,113,0.04287362187975674,1856.892706821085,630,9.690623998641968,-3.819906378120243,8000
hartmann3d,50,0.3,0.1,114,2.7954579549189367,2430.110777791184,630,3.6846253871917725,-1.0673220450810632,19
hartmann3d,50,0.4,0.1,100,0.2111451191757152,1880.2395330891472,630,11.163449048995972,-3.6516348808242847,8000
hartmann3d,50,0.4,0.1,101,0.030345815699011958,1837.9145228611146,630,9.823426485061646,-3.832434184300988,8000
hartmann3d,50,0.4,0.1,102,0.057125484337885,1871.4341936034687,630,10.713541030883789,-3.805654515662115,8000
hartmann3d,50,0.4,0.1,103,0.3133825915607056,1910.45266286604,630,11.512322902679443,-3.5493974084392943,8000
hartmann3d,50,0.4,0.1,104,0.11106079034883232,1862.0620583616465,630,9.839754343032837,-3.7517192096511676,8000
hartmann3d,50,0.4,0.1,105,0.030345815699011958,1894.8489695158546,630,11.305620670318604,-3.832434184300988,8000
hartmann3d,50,0.4,0.1,106,0.036489150874214005,1858.157770301042,630,10.377286672592163,-3.826290849125786,8000
hartmann3d,50,0.4,0.1,107,0.057125484337885,1852.8124315083833,630,9.65818166732788,-3.805654515662115,8000
hartmann3d,50,0.4,0.1,108,0.039332213388809656,1841.616775990884,630,11.444429874420166,-3.8234477866111902,8000
hartmann3d,50,0.4,0.1,109,0.0329626479360261,1810.9603574817866,630,10.965351581573486,-3.829817352063974,8000
hartmann3d,50,0.4,0.1,110,0.047152604445352075,1876.0976611271376,630,9.960413694381714,-3.815627395554648,8000
hartmann3d,50,0.4,0.1,111,0.038417620319923795,1869.6613967428443,630,12.769426822662354,-3.824362379680076,8000
hartmann3d,50,0.4,0.1,112,0.20161707512053262,1875.8894125562651,630,9.38504409790039,-3.6611629248794673,8000
hartmann3d,50,0.4,0.1,113,0.04287362187975674,1856.892706821085,630,9.821940898895264,-3.819906378120243,8000
hartmann3d,50,0.4,0.1,114,2.7954579549189367,2422.8223228325555,630,4.653562784194946,-1.0673220450810632,5
